gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Enterocytes	WNT2B+ Fos-hi	CD4+ Memory	Plasma	Macrophages
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AFE077D8	0.013	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS03165AD8C	0.013	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AE4CF4E7	0.013	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS073B0CE7A	0.013	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0BE8BE8E9	0.013	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS09AFCF898	0.0	0.0	0.002	0.022	0.002
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0F8C2FA91	0.0	0.011	0.0	0.004	0.098
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0DFAF1FE2	0.0	0.0	0.007	0.002	0.021
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0ADA38C78	0.013	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS008EB600F	0.0	0.0	0.002	0.022	0.002
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08B91FD2A	0.0	0.011	0.0	0.004	0.098
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B186A32C	0.0	0.0	0.007	0.002	0.021
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0638E0E29	0.002	0.0	0.001	0.471	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS045A5FC60	0.013	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS059CC19A3	0.0	0.011	0.0	0.004	0.098
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS06B0861F1	0.013	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0C98C08DA	0.0	0.0	0.002	0.022	0.002
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0B887F7AC	0.0	0.011	0.0	0.004	0.098
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS091B461CB	0.013	0.0	0.0	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS064C772FE	0.002	0.0	0.001	0.471	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS092C1B321	0.0	0.0	0.002	0.022	0.002
CCR1	P32246	False	CCR1_HUMAN		CPI-SS04EE957D8	0.0	0.011	0.0	0.004	0.098
CCR1	P32246	False	CCR1_HUMAN		CPI-SS09199F78C	0.0	0.011	0.0	0.004	0.098
IDE	P14735	False	IDE_HUMAN		CPI-SS0D57FCA8C	0.09	0.021	0.004	0.037	0.005
CCR1	P32246	False	CCR1_HUMAN		CPI-SS041751A4D	0.0	0.011	0.0	0.004	0.098
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0C84DF380	0.0	0.011	0.0	0.004	0.098
PODXL	O00592	False	PODXL_HUMAN		CPI-SS08920B6FF	0.039	0.0	0.0	0.007	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0A28DCA72	0.0	1.495	0.0	0.003	0.091
NRG2	O14511	False	NRG2_HUMAN		CPI-SS053613259	0.0	0.0	0.005	0.001	0.0
EREG	O14944	False	EREG_HUMAN		CPI-SS004C23DCE	0.148	0.0	0.0	0.006	0.049
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.0	0.011	0.0	0.002	0.117
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.0	0.105	0.001	0.152	0.373
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	0.0	0.011	0.0	0.002	0.117
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	0.0	0.011	0.0	0.002	0.117
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0978D28AB	0.0	0.011	0.0	0.002	0.117
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	0.0	0.011	0.0	0.002	0.117
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0057AB387	0.007	0.0	0.0	0.003	0.002
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0E5397537	0.007	0.0	0.0	0.003	0.002
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0EB5364D4	0.0	0.032	0.0	0.002	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0ED2573CA	0.0	0.042	0.001	0.001	0.002
NCR3	O14931	False	NCTR3_HUMAN		CPI-SS027AFFC0E	0.002	0.0	0.023	0.004	0.002
NCR3	O14931	False	NCTR3_HUMAN		CPI-SS0F94547B2	0.002	0.0	0.023	0.004	0.002
PLD2	O14939	False	PLD2_HUMAN		CPI-SS06A999D25	0.076	0.042	0.002	0.006	0.009
SEMA3E	O15041	False	SEM3E_HUMAN		CPI-SS0F3A089DE	0.0	0.063	0.0	0.0	0.0
SEMA4A	Q9H3S1	False	SEM4A_HUMAN		CPI-SS044C72D0D	0.02	0.011	0.004	0.228	0.054
ANGPT2	O15123	False	ANGP2_HUMAN		CPI-SS0BAB460FF	0.009	0.0	0.009	0.014	0.002
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS090FC28E1	0.004	0.0	0.028	0.003	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0B9E8C0DE	0.181	0.032	0.003	0.005	0.054
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0DC4D593E	0.004	0.0	0.028	0.003	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0111AAD26	0.181	0.032	0.003	0.005	0.054
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0FF55B42C	0.013	0.032	0.001	0.003	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F21D6CA0	0.009	0.011	0.0	0.002	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS00046DCF3	0.09	0.0	0.001	0.001	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS08718E4FB	0.004	0.0	0.028	0.003	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0DA366C78	0.181	0.032	0.003	0.005	0.054
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0A5B945E3	0.013	0.032	0.001	0.003	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0865716E5	0.009	0.011	0.0	0.002	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS07CA5A6F1	0.09	0.0	0.001	0.001	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS08D0F9109	0.62	0.0	0.001	0.003	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0586F2596	0.181	0.032	0.003	0.005	0.054
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS03A2EFDD5	0.026	0.0	0.006	0.001	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS02AFCED82	1.467	0.021	0.002	0.009	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0BEAB521F	0.0	0.095	0.0	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS082ABF1EA	0.62	0.0	0.001	0.003	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS01A8F745A	0.026	0.0	0.006	0.001	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS07BECB892	1.467	0.021	0.002	0.009	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0AB0604B5	0.0	0.095	0.0	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS05E6D620E	0.026	0.0	0.006	0.001	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS09F973C1A	1.467	0.021	0.002	0.009	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS041888D39	0.0	0.095	0.0	0.0	0.0
VGF	O15240	False	VGF_HUMAN		CPI-SS04C396C5D	0.009	0.0	0.0	0.0	0.0
TTR	P02766	False	TTHY_HUMAN		CPI-SS08B85996F	0.002	0.0	0.0	0.0	0.0
TTR	P02766	False	TTHY_HUMAN		CPI-SS00D3CD86E	0.002	0.0	0.0	0.0	0.0
TTR	P02766	False	TTHY_HUMAN		CPI-SS06006F870	0.002	0.0	0.0	0.0	0.0
GPR37	O15354	False	GPR37_HUMAN		CPI-SS0AB647854	0.007	0.0	0.0	0.0	0.0
GPR37L1	O60883	False	ETBR2_HUMAN		CPI-SS082900482	0.063	0.0	0.0	0.0	0.0
GRIN2D	O15399	False	NMDE4_HUMAN		CPI-SS0A915097A	0.007	0.0	0.0	0.0	0.0
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0D529E576	0.004	0.0	0.0	0.0	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS068C129D6	0.0	0.389	0.006	0.005	0.005
CSF1	P09603	False	CSF1_HUMAN		CPI-SS086615F9B	0.0	0.389	0.006	0.005	0.005
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS04861AD1A	0.011	0.305	0.0	0.002	0.0
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS055B305F1	16.697	0.011	0.012	0.017	0.002
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SS0A2949959	0.131	0.053	0.358	1.316	0.023
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0A2D7895C	16.697	0.011	0.012	0.017	0.002
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0322747C2	38.57	0.0	0.02	0.051	0.026
CEACAM8	P31997	False	CEAM8_HUMAN		CPI-SS08C411721	0.004	0.0	0.0	0.0	0.0
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS001BF66E8	17.926	0.0	0.006	0.017	0.007
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0CCDBBBC0	16.697	0.011	0.012	0.017	0.002
TBXA2R	P21731	False	TA2R_HUMAN		CPI-SS042EB8C7A	0.0	0.0	0.001	0.001	0.0
PTGIR	P43119	False	PI2R_HUMAN		CPI-SS05D406038	0.002	0.053	0.009	0.001	0.002
ACE2	Q9BYF1	False	ACE2_HUMAN		CPI-SS085C150CE	0.271	0.0	0.0	0.0	0.0
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS079DDF890	0.007	0.221	0.028	0.006	0.119
TNFSF15	O95150	False	TNF15_HUMAN		CPI-SS0B0CF0EDF	0.055	0.032	0.002	0.002	0.035
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS02EF3E1BA	0.007	0.221	0.028	0.006	0.119
CD70	P32970	False	CD70_HUMAN		CPI-SS08A819670	0.004	0.0	0.012	0.029	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0B9B3870A	1.465	0.011	0.0	0.019	0.023
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS02371A6D6	1.465	0.011	0.0	0.019	0.023
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C694CB44	1.465	0.011	0.0	0.019	0.023
FZD6	O60353	False	FZD6_HUMAN		CPI-SS082AD7B6A	0.046	0.0	0.0	0.013	0.0
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.002	0.0	0.0	0.0	0.0
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS02B567BC7	0.0	0.0	0.002	0.026	0.068
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A4EE6FE1	0.225	0.032	0.0	0.009	0.019
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0F102AAC5	0.004	0.0	0.0	0.0	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0DCA749B0	0.004	0.0	0.0	0.0	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0A874F65F	0.86	0.0	0.002	0.002	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS05B1FA8A8	0.081	0.011	0.0	0.002	0.002
NTF3	P20783	False	NTF3_HUMAN		CPI-SS05162C56B	0.0	0.189	0.0	0.001	0.0
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.659	0.105	0.022	0.092	0.058
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	1.465	0.179	0.028	0.074	0.294
GLP2R	O95838	False	GLP2R_HUMAN		CPI-SS00EC753E6	0.0	0.011	0.0	0.001	0.0
C3	P01024	False	CO3_HUMAN		CPI-SS03E48EFEA	0.004	0.558	0.0	0.004	0.002
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-SS0FF6CFDCA	0.0	0.0	0.002	0.001	0.406
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS079728E8B	0.129	0.0	0.001	0.001	0.005
ADORA1	P30542	False	AA1R_HUMAN		CPI-SS03E7587E4	0.0	0.021	0.001	0.0	0.0
AGT	P01019	False	ANGT_HUMAN		CPI-SS05996C8FD	0.0	0.926	0.0	0.003	0.012
C5	P01031	False	CO5_HUMAN		CPI-SS00581282E	0.0	0.011	0.001	0.002	0.002
C5	P01031	False	CO5_HUMAN		CPI-SS0A7E3A1AF	0.0	0.011	0.001	0.002	0.002
KNG1	P01042	False	KNG1_HUMAN		CPI-SS075D9B9AD	0.035	0.0	0.0	0.0	0.0
GH1	P01241	False	SOMA_HUMAN		CPI-SS0A606E2DA	0.0	0.0	0.0	0.003	0.0
GH1	P01241	False	SOMA_HUMAN		CPI-SS0ACD3CCEE	0.0	0.0	0.0	0.003	0.0
TG	P01266	False	THYG_HUMAN		CPI-SS01963C4CA	0.011	0.0	0.0	0.003	0.0
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS0483CE4ED	0.0	0.021	0.001	0.021	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.004	0.011	0.012	0.002	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-SS0C6448B94	0.338	0.0	0.002	0.014	2.476
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0C1F25516	0.009	0.0	0.05	0.005	0.002
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS0F739D3DB	5.991	1.674	0.315	0.071	1.608
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS06CCF5A54	5.991	1.674	0.315	0.071	1.608
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS030BB46BB	5.991	1.674	0.315	0.071	1.608
APP	P05067	False	A4_HUMAN		CPI-SS0F66EA6BE	2.618	0.811	0.023	0.038	0.07
SAA1	P0DJI8	False	SAA1_HUMAN		CPI-SS05F45873A	11.015	0.0	0.007	0.018	0.002
CSF2	P04141	False	CSF2_HUMAN		CPI-SS092E57263	0.0	0.0	0.001	0.002	0.002
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	0.0	0.0	0.0	0.001	0.0
IL6	P05231	False	IL6_HUMAN		CPI-SS0DC2A6D35	0.0	0.053	0.0	0.007	0.212
CD2	P06729	False	CD2_HUMAN		CPI-SS00B1BEE64	0.015	0.0	1.053	0.028	0.005
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0B537DD3F	38.57	0.0	0.02	0.051	0.026
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0AC66088D	38.57	0.0	0.02	0.051	0.026
PROS1	P07225	False	PROS_HUMAN		CPI-SS0C85BC9AF	0.022	0.326	0.0	0.002	0.014
PROS1	P07225	False	PROS_HUMAN		CPI-SS09C4988F8	0.022	0.326	0.0	0.002	0.014
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.002	0.0	0.0	0.001	0.406
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0DFA98A14	0.002	0.0	0.0	0.001	0.406
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	0.017	0.0	0.671	0.159	0.361
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	0.017	0.0	0.671	0.159	0.361
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.541	0.0	0.0	0.001	0.0
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	0.028	0.021	0.42	0.784	0.741
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0D954EA1C	0.0	0.274	0.0	0.002	0.0
ALOX5	P09917	False	LOX5_HUMAN		CPI-SS080611C5B	0.197	0.0	0.0	0.064	0.082
KIT	P10721	False	KIT_HUMAN		CPI-SS02D7A1DDE	0.044	0.0	0.001	0.004	0.007
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0EDAE16B6	0.002	0.063	0.016	0.022	0.005
CD28	P10747	False	CD28_HUMAN		CPI-SS07327E587	0.004	0.0	0.114	0.006	0.005
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0320FFAFC	0.0	0.0	0.067	0.004	0.005
CD28	P10747	False	CD28_HUMAN		CPI-SS077D7365D	0.004	0.0	0.114	0.006	0.005
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0B0E09B1C	0.0	0.0	0.067	0.004	0.005
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS03EF699C7	7.131	1.653	1.181	2.756	2.135
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS0C4FA643F	7.131	1.653	1.181	2.756	2.135
SELL	P14151	False	LYAM1_HUMAN		CPI-SS0EB5AEC83	0.015	0.0	0.3	0.032	0.026
SELP	P16109	False	LYAM3_HUMAN		CPI-SS015E1E2C6	0.0	0.0	0.001	0.002	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS087321EB5	0.015	0.0	0.3	0.032	0.026
SELP	P16109	False	LYAM3_HUMAN		CPI-SS02B7540B0	0.0	0.0	0.001	0.002	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS086A1C18B	0.0	0.0	0.0	0.001	0.002
SELE	P16581	False	LYAM2_HUMAN		CPI-SS04F90EE0D	0.0	0.0	0.0	0.001	0.002
CD99	P14209	False	CD99_HUMAN		CPI-SS01560CA22	0.48	1.547	0.304	0.509	0.648
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.007	0.0	0.0	0.001	0.0
SPN	P16150	False	LEUK_HUMAN		CPI-SS02A170A99	0.007	0.0	0.064	0.039	0.037
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.0	0.221	0.0	0.002	0.0
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS03A3EE72E	0.0	0.0	0.0	0.001	0.0
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	0.107	0.0	0.0	0.0	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.007	0.0	0.0	0.002	0.354
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	0.004	0.0	0.003	0.0	0.0
FPR3	P25089	False	FPR3_HUMAN		CPI-SS0D2539AEB	0.0	0.0	0.0	0.0	0.277
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0C321CE6D	0.0	0.0	0.0	0.0	0.0
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS09A3A441F	0.264	0.0	0.001	0.005	0.0
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS0231B999D	0.264	0.0	0.001	0.005	0.0
MST1	P26927	False	HGFL_HUMAN		CPI-SS03EACE0E0	0.022	0.021	0.001	0.006	0.002
CD6	P30203	False	CD6_HUMAN		CPI-SS08991B378	0.002	0.0	0.193	0.004	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0D0252D87	0.0	0.158	0.0	0.001	0.252
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.124	0.074	0.001	0.056	0.009
AXL	P30530	False	UFO_HUMAN		CPI-SS03A4F7DC8	0.0	0.158	0.0	0.001	0.252
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.013	0.0	0.0	0.001	0.0
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	0.0	0.0	0.0	0.006	0.121
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS00C069DCB	0.009	0.0	0.0	0.0	0.0
CD52	P31358	False	CD52_HUMAN		CPI-SS073C1B796	0.153	0.0	2.128	0.393	0.578
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS0E5593D5C	0.094	0.0	0.0	0.017	0.0
APLNR	P35414	False	APJ_HUMAN		CPI-SS0D8148841	0.0	0.011	0.001	0.001	0.002
FLT3	P36888	False	FLT3_HUMAN		CPI-SS076FEB261	0.0	0.0	0.0	0.01	0.005
LTBR	P36941	False	TNR3_HUMAN		CPI-SS06CBC985C	0.369	0.358	0.002	0.012	0.061
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC0EB9D030F	0.072	0.0	0.0	0.0	0.0
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC0273E24EB	0.072	0.0	0.0	0.0	0.0
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS07D56EB05	0.0	0.0	0.0	0.001	0.184
XCR1	P46094	False	XCR1_HUMAN		CPI-SS0B6643F31	0.0	0.0	0.0	0.001	0.002
XCR1	P46094	False	XCR1_HUMAN		CPI-SS052D34F0B	0.0	0.0	0.0	0.001	0.002
NMU	P48645	False	NMU_HUMAN		CPI-SS018BD4882	0.0	0.0	0.0	0.0	0.0
CX3CR1	P49238	False	CX3C1_HUMAN		CPI-SS032E9A219	0.0	0.0	0.0	0.0	0.005
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EF1A7415	0.0	0.0	0.005	0.0	0.0
LILRA4	P59901	False	LIRA4_HUMAN		CPI-SS095DCA7F7	0.0	0.0	0.0	0.001	0.014
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	2.441	0.0	0.001	0.004	0.028
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0B337B316	0.0	0.0	0.0	0.0	0.0
CD47	Q08722	False	CD47_HUMAN		CPI-SS0E9015902	1.129	0.4	0.149	0.538	0.305
CD47	Q08722	False	CD47_HUMAN		CPI-SC0EB8DC52F	1.129	0.4	0.149	0.538	0.305
KISS1	Q15726	False	KISS1_HUMAN		CPI-SS0F856A80F	0.002	0.0	0.0	0.0	0.0
GPR19	Q15760	False	GPR19_HUMAN		CPI-SS07DFEBFA8	0.0	0.0	0.006	0.004	0.0
LAIR1	Q6GTX8	False	LAIR1_HUMAN		CPI-SS067BA9202	0.009	0.0	0.018	0.012	0.303
IGFL2	Q6UWQ7	False	IGFL2_HUMAN		CPI-SS08EDE5442	0.002	0.0	0.003	0.0	0.0
CXCL17	Q6UXB2	False	VCC1_HUMAN		CPI-SS08C995EB4	0.05	0.0	0.0	0.0	0.0
RXFP4	Q8TDU9	False	RL3R2_HUMAN		CPI-SS0799949D7	0.002	0.0	0.0	0.0	0.0
CLEC2B	Q92478	False	CLC2B_HUMAN		CPI-SS025C8F785	0.004	0.663	0.131	0.206	0.247
EDA	Q92838	False	EDA_HUMAN		CPI-SS00797FD15	0.0	0.0	0.0	0.002	0.002
EDA	Q92838	False	EDA_HUMAN		CPI-SS05A8552D7	0.0	0.0	0.0	0.002	0.002
ESAM	Q96AP7	False	ESAM_HUMAN		CPI-SS04C672963	0.017	0.011	0.001	0.008	0.005
NRTN	Q99748	False	NRTN_HUMAN		CPI-SC001AFA16D	0.007	0.0	0.0	0.001	0.0
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AC	CPI-CC0B39F327D	0.144	0.011	0.001	0.01	0.019
IL17RC	Q8NAC3	True	I17RC_HUMAN	IL17 receptor AC	CPI-CC0B39F327D	0.144	0.011	0.001	0.01	0.019
IL27RA	Q6UWB1	True	I27RA_HUMAN	IL27 receptor	CPI-CC09BCDA08E	0.002	0.032	0.045	0.043	0.007
IL6ST	P40189	True	IL6RB_HUMAN	IL27 receptor	CPI-CC09BCDA08E	0.002	0.032	0.045	0.043	0.007
IL6ST	P40189	True	IL6RB_HUMAN	IL35 receptor	CPI-CC0C3ECBD1F	0.0	0.0	0.001	0.0	0.0
IL12RB2	Q99665	True	I12R2_HUMAN	IL35 receptor	CPI-CC0C3ECBD1F	0.0	0.0	0.001	0.0	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-SC033E22B14	0.0	0.221	0.0	0.002	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-SC033E22B14	0.0	0.221	0.0	0.002	0.0
RET	P07949	True	RET_HUMAN	RET receptor 1	CPI-SC0EB9D030F	0.0	0.0	0.0	0.0	0.0
RET	P07949	True	RET_HUMAN	RET receptor 2	CPI-SC001AFA16D	0.0	0.0	0.0	0.0	0.0
RET	P07949	True	RET_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.0	0.0	0.0	0.0	0.0
GFRA1	P56159	True	GFRA1_HUMAN	RET receptor 1	CPI-SC0EB9D030F	0.0	0.0	0.0	0.0	0.0
GFRA2	O00451	True	GFRA2_HUMAN	RET receptor 2	CPI-SC001AFA16D	0.0	0.0	0.0	0.0	0.0
GFRA3	O60609	True	GFRA3_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.0	0.0	0.0	0.0	0.0
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.0	0.0	0.0	0.0	0.007
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.0	0.0	0.0	0.0	0.007
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.092	0.011	0.001	0.003	0.0
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.033	0.011	0.001	0.003	0.005
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.092	0.032	0.005	0.009	0.021
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.092	0.032	0.005	0.009	0.037
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.092	0.032	0.005	0.009	0.037
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.092	0.011	0.001	0.003	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.033	0.011	0.001	0.003	0.005
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.092	0.032	0.005	0.009	0.021
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.092	0.032	0.005	0.009	0.037
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.092	0.032	0.005	0.009	0.037
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.107	0.032	0.004	0.014	0.009
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.107	0.032	0.004	0.014	0.009
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.107	0.032	0.004	0.014	0.009
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.107	0.032	0.004	0.014	0.009
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	2.039	0.326	0.038	0.094	0.427
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	2.039	0.326	0.038	0.094	0.427
